analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,host_class,host_order,host_family,host_detection_method,source_pathogens,in_current_role_review_scope,in_gibb_etal,in_empres_i,taxonomy_caution
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Nycticorax nycticorax,8901,aves,pelecaniformes,ardeidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Ochotona curzoniae,130825,mammalia,lagomorpha,ochotonidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Oenanthe isabellina,358819,aves,passeriformes,muscicapidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Ondatra zibethicus,10060,mammalia,rodentia,cricetidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Onychoprion fuscatus,425648,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Ortalis vetula,8984,aves,galliformes,cracidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Otaria byronia,161932,mammalia,carnivora,otariidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Otis tarda,73107,aves,otidiformes,otididae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Oxyura jamaicensis,8884,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Paguma larvata,9675,mammalia,carnivora,viverridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Paleosuchus trigonatus,38658,reptilia,crocodylia,alligatoridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pandion haliaetus,56262,aves,accipitriformes,pandionidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Panthera leo,9689,mammalia,carnivora,felidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Panthera pardus,9691,mammalia,carnivora,felidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Panthera tigris,74535,mammalia,carnivora,felidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Panthera tigris,9694,mammalia,carnivora,felidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Parabuteo unicinctus,223492,aves,accipitriformes,accipitridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Parkesia noveboracensis,182947,aves,passeriformes,parulidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Parus major,9157,aves,passeriformes,paridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Passer domesticus,48849,aves,passeriformes,passeridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Passer montanus,9160,aves,passeriformes,passeridae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Passerella iliaca,44389,aves,passeriformes,passerellidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pavo cristatus,9049,aves,galliformes,phasianidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pavo muticus,9050,aves,galliformes,phasianidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pekania pennanti,76720,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pelecanus crispus,36300,aves,pelecaniformes,pelecanidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pelecanus erythrorhynchos,33618,aves,pelecaniformes,pelecanidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pelecanus occidentalis,37043,aves,pelecaniformes,pelecanidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pelecanus thagus,1108811,aves,pelecaniformes,pelecanidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phalacrocorax capensis,146614,aves,suliformes,phalacrocoracidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phalacrocorax carbo,9209,aves,suliformes,phalacrocoracidae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phalaropus lobatus,240204,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phasianus colchicus,9054,aves,galliformes,phasianidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phoca vitulina,9720,mammalia,carnivora,phocidae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phocoena spinipinnis,27614,mammalia,artiodactyla,phocoenidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phoenicopterus chilensis,117000,aves,phoenicopteriformes,phoenicopteridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phoenicopterus roseus,435638,aves,phoenicopteriformes,phoenicopteridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Phoenicopterus ruber,9217,aves,phoenicopteriformes,phoenicopteridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pica hudsonia,158052,aves,passeriformes,corvidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pica pica,34924,aves,passeriformes,corvidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pionus menstruus,13214,aves,psittaciformes,psittacidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pipistrellus kuhlii,59472,mammalia,chiroptera,vespertilionidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Piranga ludoviciana,63520,aves,passeriformes,cardinalidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Plectropterus gambensis,658924,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Plegadis chihi,302533,aves,pelecaniformes,threskiornithidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Plegadis falcinellus,52788,aves,pelecaniformes,threskiornithidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pluvialis dominica,240205,aves,charadriiformes,charadriidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pluvialis fulva,371922,aves,charadriiformes,charadriidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pluvialis squatarola,171273,aves,charadriiformes,charadriidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podargus strigoides,8905,aves,caprimulgiformes,podargidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podiceps auritus,37050,aves,podicipediformes,podicipedidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podiceps cristatus,345573,aves,podicipediformes,podicipedidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podiceps grisegena,80367,aves,podicipediformes,podicipedidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Podiceps major,555330,aves,podicipediformes,podicipedidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Polysticta stelleri,234623,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Procellaria aequinoctialis,53665,aves,procellariiformes,procellariidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Procyon lotor,9654,mammalia,carnivora,procyonidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pteropus alecto,9402,mammalia,chiroptera,pteropodidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Puma concolor,9696,mammalia,carnivora,felidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pusa caspica,693431,mammalia,carnivora,phocidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pygoscelis adeliae,9238,aves,sphenisciformes,spheniscidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pygoscelis antarcticus,79643,aves,sphenisciformes,spheniscidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Pygoscelis papua,30457,aves,sphenisciformes,spheniscidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Quiscalus mexicanus,64278,aves,passeriformes,icteridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Quiscalus quiscula,84782,aves,passeriformes,icteridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Rattus norvegicus,10116,mammalia,rodentia,muridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Regulus satrapa,13245,aves,passeriformes,regulidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Rhynchotus rufescens,30466,aves,struthioniformes,tinamidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Rissa tridactyla,75485,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Rousettus aegyptiacus,9407,mammalia,chiroptera,pteropodidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Rousettus amplexicaudatus,58083,mammalia,chiroptera,pteropodidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Rynchops niger,227184,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sarkidiornis sylvicola,1577981,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Saxicola torquatus,230656,aves,passeriformes,muscicapidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Scolopax minor,56299,aves,charadriiformes,scolopacidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Scolopax rusticola,100826,aves,charadriiformes,scolopacidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Setophaga auduboni,1037455,aves,passeriformes,parulidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sibirionetta formosa,56278,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Somateria fischeri,50367,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Somateria mollissima,76058,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Somateria spectabilis,203439,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spatula clypeata,75838,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spatula cyanoptera,75840,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spatula discors,75842,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spatula platalea,75853,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spatula querquedula,75856,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spatula versicolor,75863,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spheniscus demersus,92683,aves,sphenisciformes,spheniscidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spheniscus humboldti,9240,aves,sphenisciformes,spheniscidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spilopelia chinensis,115700,aves,columbiformes,columbidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Spodiopsar sericeus,3151063,aves,passeriformes,sturnidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Stercorarius antarcticus,54054,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Stercorarius maccormicki,395889,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sterna hirundinacea,227186,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sterna hirundo,108405,aves,charadriiformes,laridae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sterna paradisaea,279953,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sterna vittata,297828,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sternula albifrons,507597,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Streptopelia decaocto,177147,aves,columbiformes,columbidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Strix aluco,111821,aves,strigiformes,strigidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Strix nebulosa,126836,aves,strigiformes,strigidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Strix uralensis,36305,aves,strigiformes,strigidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Struthio camelus,8801,aves,struthioniformes,struthionidae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sturnira lilium,27660,mammalia,chiroptera,phyllostomidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sturnus vulgaris,9172,aves,passeriformes,sturnidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sula leucogaster,57661,aves,suliformes,sulidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sula variegata,57663,aves,suliformes,sulidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Suncus murinus,9378,mammalia,eulipotyphla,soricidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Suricata suricatta,37032,mammalia,carnivora,herpestidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sus scrofa,415978,mammalia,artiodactyla,suidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sus scrofa,9823,mammalia,artiodactyla,suidae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Sus scrofa,9825,mammalia,artiodactyla,suidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Syrrhaptes paradoxus,302527,aves,pterocliformes,pteroclidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tachybaptus ruficollis,100828,aves,podicipediformes,podicipedidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tadorna ferruginea,45639,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tadorna tadorna,75865,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tadorna tadornoides,45638,aves,anseriformes,anatidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Taphozous perforatus,1381355,mammalia,chiroptera,emballonuridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Thalasseus elegans,297817,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Thalasseus maximus,555356,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Thalasseus sandvicensis,126723,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Threskiornis aethiopicus,100858,aves,pelecaniformes,threskiornithidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Thryomanes bewickii,241536,aves,passeriformes,troglodytidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tringa glareola,171269,aves,charadriiformes,scolopacidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tringa semipalmata,507600,aves,charadriiformes,scolopacidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tringa totanus,171271,aves,charadriiformes,scolopacidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Turdus merula,9187,aves,passeriformes,turdidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Turdus migratorius,9188,aves,passeriformes,turdidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Turdus pilaris,357736,aves,passeriformes,turdidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tursiops truncatus,9739,mammalia,artiodactyla,delphinidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tyto alba,56313,aves,strigiformes,tytonidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Tyto furcata,507989,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Uria aalge,13746,aves,charadriiformes,alcidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Uria lomvia,28711,aves,charadriiformes,alcidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Urocissa erythroryncha,56796,aves,passeriformes,corvidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Ursus americanus,9643,mammalia,carnivora,ursidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Ursus arctos,9644,mammalia,carnivora,ursidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Ursus maritimus,29073,mammalia,carnivora,ursidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Vanellus chilensis,50404,aves,charadriiformes,charadriidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Vanellus spinosus,8909,aves,charadriiformes,charadriidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Vanellus vanellus,100859,aves,charadriiformes,charadriidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Vicugna pacos,30538,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Vulpes vulpes,9627,mammalia,carnivora,canidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Xema sabini,128050,aves,charadriiformes,laridae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Zalophus californianus,9704,mammalia,carnivora,otariidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Zenaida asiatica,93382,aves,columbiformes,columbidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Zoothera dauma,36288,aves,passeriformes,turdidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),Zosterops japonicus,36299,aves,passeriformes,zosteropidae,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),actitis hypoleucos,320702,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),anarhynchus collaris,50395,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),anarhynchus nivosus,985688,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),anourosorex squamipes,127560,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),anous stolidus,297802,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),aptenodytes patagonicus,9234,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),chloris sinica,1897774,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),crocidura lasiura,167043,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),crocidura shantungensis,183721,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),furnarius rufus,81886,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),grus americana,9117,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),larus brachyrhynchus,666865,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),larus mongolicus,119967,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),larus sp.,3435965,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),lobodon carcinophaga,101849,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),macronectes giganteus,37057,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),milvus milvus,43518,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),spilopelia senegalensis,135635,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),stercorarius antarcticus,555350,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),stercorarius chilensis,54052,,,,PCR/Sequencing,,,,,FALSE
who_18,Influenza (H7N9 avian influenza),Influenza (H7N9 avian influenza),theristicus caudatus,399597,,,,PCR/Sequencing,,,,,FALSE
